day,date,TA,TB,tdiff,Dept_A,Dept_B,Dest_A,Dest_B,FB_pc,cruise_pc,Distance,dev,FB_solo,FB_form,lon1,lat1,lon2,lat2,lon3,lat3,lon4,lat4,lon5,lat5,lon6,lat6
Thu,040125,0125,0135,11.1521,SIN,SIN,SYD,DPS,2.1296,30.2527,3982.5376,0.17265,69562.561,68081.166,103.9944,1.3502,103.9944,1.3502,105.7079,-0.21519,113.7541,-7.4983,151.1772,-33.9461,115.1672,-8.7482
Thu,040430,0430,1205,23.9924,BNE,DPS,SIN,SIN,2.1423,32.0787,3914.1115,14.0482,55248.9993,54065.4036,153.1175,-27.3842,115.1672,-8.7482,113.7629,-7.5061,105.3795,0.084896,103.9944,1.3502,103.9944,1.3502
Thu,040710,0710,1205,13.4576,PER,CGK,SIN,SIN,0.30272,19.4577,2396.6687,0.37046,40616.6524,40493.6983,115.9669,-31.9403,106.6559,-6.1256,106.0272,-4.3696,104.6218,-0.41773,103.9944,1.3502,103.9944,1.3502
Thu,041015,1015,0850,5.694,NRT,ICN,LAX,SFO,7.9333,84.1099,9043.4486,247.8135,190557.9679,175440.44,140.3856,35.7653,126.4505,37.4691,143.2434,38.9984,-124.3713,38.6776,-118.4081,33.9425,-122.3752,37.6191
Thu,041715,1715,0300,18.0425,PEK,EWR,SIN,SIN,5.4161,40.7573,9972.4263,117.8217,146996.8763,139035.4302,116.5846,40.0801,-74.1687,40.6925,115.7737,38.2951,104.4944,3.2244,103.9944,1.3502,103.9944,1.3502
Thu,041000,1000,1035,1.0022,CDG,FRA,SIN,SIN,8.582,93.5087,10504.2188,2.2853,268035.0456,245032.3485,2.5478,49.0097,8.5431,50.0264,12.2639,50.1775,102.8819,2.6838,103.9944,1.3502,103.9944,1.3502
Thu,041730,1730,1755,10.9371,AMD,DEL,SIN,SIN,2.6199,74.6662,4231.5548,147.4246,65049.6928,63345.4402,72.6346,23.0772,77.1121,28.5687,81.1032,21.8978,102.6391,2.6729,103.9944,1.3502,103.9944,1.3502
Thu,041600,1600,1845,9.1511,DXB,BOM,SIN,SIN,6.098,70.6941,4884.8249,1.0968,86304.7222,81041.8268,55.3644,25.2528,72.8679,19.0887,75.0523,18.0406,102.3915,2.359,103.9944,1.3502,103.9944,1.3502
Thu,041400,1400,1640,25.8565,DXB,BOM,SIN,SIN,5.3326,71.7725,4884.8443,1.1357,71246.9713,67447.6675,55.3644,25.2528,72.8679,19.0887,74.6246,18.2488,102.4062,2.3498,103.9944,1.3502,103.9944,1.3502
Thu,041040,1040,1010,29.422,SIN,SIN,AMD,BOM,3.4681,85.3156,4105.7435,132.9035,60440.1333,58344.0022,103.9944,1.3502,103.9944,1.3502,102.3922,2.3585,74.6356,18.2435,72.6346,23.0772,72.8679,19.0887
Thu,042000,2000,1825,25.0365,CMB,MLE,SIN,SIN,4.6517,76.0809,3112.487,77.3224,42160.15,40198.9785,79.8841,7.1808,73.5292,4.1917,81.439,6.0698,102.3405,1.7223,103.9944,1.3502,103.9944,1.3502
Thu,040555,0555,0920,25.008,SHJ,MLE,SIN,SIN,2.7097,45.2227,4731.0042,229.1322,91963.3403,89471.4248,55.5172,25.3286,73.5292,4.1917,83.8517,7.2885,102.3736,1.847,103.9944,1.3502,103.9944,1.3502
Fri,050750,0750,0820,8.8332,SYD,MEL,SIN,SIN,6.2879,84.467,6231.9385,137.4149,91292.8488,85552.4588,151.1772,-33.9461,144.8433,-37.6733,141.6842,-32.6725,105.2694,-0.02601,103.9944,1.3502,103.9944,1.3502
Fri,051325,1325,0910,26.5424,CGK,PER,SIN,SIN,0.30272,19.4577,2396.6687,0.37046,40616.6524,40493.6983,106.6559,-6.1256,115.9669,-31.9403,106.0272,-4.3696,104.6218,-0.41773,103.9944,1.3502,103.9944,1.3502
Fri,051710,1710,1405,18.3475,PER,MEL,SIN,SIN,0.71509,54.3692,5094.8668,245.9481,85172.4545,84563.3919,115.9669,-31.9403,144.8433,-37.6733,115.8923,-22.8184,104.7921,-0.36678,103.9944,1.3502,103.9944,1.3502
Fri,050545,0545,0515,6.4342,MEL,SYD,SIN,SIN,7.4208,84.8084,6232.3244,138.1869,158940.173,147145.4935,144.8433,-37.6733,151.1772,-33.9461,141.6101,-32.8499,105.1692,0.071555,103.9944,1.3502,103.9944,1.3502
Fri,050155,0155,0130,24.0594,SIN,SIN,MEL,PER,1.3226,65.8576,5229.6168,515.4482,85172.4545,84045.989,103.9944,1.3502,103.9944,1.3502,104.7036,-0.8596,115.1857,-30.1878,144.8433,-37.6733,115.9669,-31.9403
Fri,052045,2045,2340,3.0497,SYD,PER,SIN,SIN,2.5103,42.5923,5239.4132,274.6508,87365.0763,85171.9532,151.1772,-33.9461,115.9669,-31.9403,114.8965,-17.8093,104.9058,-0.30923,103.9944,1.3502,103.9944,1.3502
Fri,051205,1205,1225,19.4178,SIN,SIN,BLR,MAA,4.4941,82.6478,3055.8478,7.6311,46659.1793,44562.2724,103.9944,1.3502,103.9944,1.3502,102.3129,2.2199,81.7606,12.2909,77.7055,13.1989,80.1805,12.9944
Fri,051720,1720,1710,9.1837,SIN,SIN,ZRH,LHR,7.5286,92.2078,10678.8035,168.8486,225201.6922,208247.1584,103.9944,1.3502,103.9944,1.3502,102.3813,3.1164,11.1143,47.5854,8.5492,47.4647,-0.46139,51.4775
Fri,051555,1555,1530,25,SIN,SIN,CDG,LHR,7.6586,94.5059,10862.7044,117.4439,275599.2184,254492.141,103.9944,1.3502,103.9944,1.3502,102.4453,3.1727,5.1722,49.2688,2.5478,49.0097,-0.46139,51.4775
Fri,050955,0955,0915,1.629,FCO,AMS,SIN,SIN,8.1433,84.6708,10421.4191,276.9578,166013.3844,152494.4303,12.2508,41.8045,4.7639,52.3086,25.2196,45.8558,102.6964,2.7053,103.9944,1.3502,103.9944,1.3502
Fri,051605,1605,1555,10,SIN,SIN,CPH,AMS,8.6212,92.9756,10273.4366,65.2658,165343.404,151088.8487,103.9944,1.3502,103.9944,1.3502,102.9408,2.8885,15.9788,55.6341,12.656,55.6179,4.7639,52.3086
Fri,051935,1935,2000,19.7353,LHR,FRA,SIN,SIN,8.6972,92.7662,10598.6888,32.9535,227392.4295,207615.6763,-0.46139,51.4775,8.5431,50.0264,11.8262,51.0064,102.784,2.8066,103.9944,1.3502,103.9944,1.3502
Fri,051030,1030,1125,7.8361,LHR,MUC,SIN,SIN,8.5251,91.5515,10513.1425,84.7078,225515.9425,206290.5191,-0.46139,51.4775,11.7861,48.3538,14.7962,49.58,102.7542,2.7813,103.9944,1.3502,103.9944,1.3502
Fri,051520,1520,1430,21.186,ICN,KIX,SIN,SIN,6.1112,76.742,4843.5675,157.6805,63785.7436,59887.6953,126.4505,37.4691,135.2441,34.4273,124.6192,30.5278,104.8891,2.7898,103.9944,1.3502,103.9944,1.3502
Fri,051730,1730,1530,13.5758,PVG,HND,SIN,SIN,5.4202,72.7158,4642.4693,179.1777,92088.7872,87097.3724,121.8052,31.1434,139.7811,35.5533,121.3385,29.044,104.9202,3.002,103.9944,1.3502,103.9944,1.3502
Fri,050200,0200,0130,15.8648,KIX,NGO,SIN,SIN,7.6008,90.5363,4973.9915,4.5788,66432.8244,61383.4215,135.2441,34.4273,136.8054,34.8584,133.5592,33.1543,105.0378,2.6862,103.9944,1.3502,103.9944,1.3502
Fri,051725,1725,1705,20,SIN,SIN,KIX,NGO,7.1987,90.5334,4974.1519,4.8998,66432.8244,61650.5074,103.9944,1.3502,103.9944,1.3502,105.1596,2.8419,133.7329,33.2883,135.2441,34.4273,136.8054,34.8584
Fri,052045,2045,1715,13.3942,HKG,PEK,SIN,SIN,4.197,62.0036,3557.0508,57.9767,61288.6547,58716.3626,113.9147,22.3089,116.5846,40.0801,113.1887,20.9211,104.6845,2.8983,103.9944,1.3502,103.9944,1.3502
Fri,050530,0530,0055,10.6291,BKK,PEK,SIN,SIN,0.58716,25.8353,3010.2506,113.0102,49477.2644,49186.756,100.7473,13.6811,116.5846,40.0801,102.971,10.1617,103.7802,3.2139,103.9944,1.3502,103.9944,1.3502
Fri,051605,1605,1635,24.5128,PEK,PVG,SIN,SIN,5.1043,70.9081,4225.888,155.3223,71350.3958,67708.4773,116.5846,40.0801,121.8052,31.1434,116.281,27.6826,104.735,3.0928,103.9944,1.3502,103.9944,1.3502
Fri,051555,1555,1555,0.58661,SIN,SIN,MEL,ADL,4.6673,86.6114,5721.4808,7.9695,88793.2708,84649.0138,103.9944,1.3502,103.9944,1.3502,105.4324,-0.47147,136.9888,-33.8255,144.8433,-37.6733,138.5306,-34.945
Fri,050025,0025,0110,6.7427,MEL,ADL,SIN,SIN,5.2036,87.06,5721.3658,7.7394,88793.2708,84172.792,144.8433,-37.6733,138.5306,-34.945,136.8116,-33.6937,105.1675,-0.13584,103.9944,1.3502,103.9944,1.3502
Fri,050030,0030,0045,15.5539,SIN,SIN,ADL,AKL,4.2576,71.2848,7018.4621,226.7049,104070.5189,99639.6078,103.9944,1.3502,103.9944,1.3502,105.167,-0.13518,136.9888,-33.8255,138.5306,-34.945,174.7917,-37.0081
Fri,051300,1300,1310,10.8396,SIN,SIN,MEL,AKL,5.5276,75.9354,7340.5664,239.8339,150659.8319,142331.9184,103.9944,1.3502,103.9944,1.3502,105.5194,-0.49165,143.1002,-36.6318,144.8433,-37.6733,174.7917,-37.0081
Fri,051215,1215,1145,28.5287,SIN,SIN,SYD,CHC,6.8311,79.3192,7355.694,14.5556,149170.6575,138980.632,103.9944,1.3502,103.9944,1.3502,105.7371,-0.28721,149.3565,-33.1029,151.1772,-33.9461,172.5344,-43.4894
Fri,051710,1710,1715,5.5787,SIN,SIN,FUK,PVG,3.6619,80.3093,4217.2663,107.9961,61845.3145,59580.5855,103.9944,1.3502,103.9944,1.3502,104.8763,3.0249,120.6328,29.5636,130.4507,33.5859,121.8052,31.1434
Fri,050000,0000,0005,4.3414,SIN,SIN,ICN,PVG,2.7775,79.14,4216.9541,0.71035,65085.8638,63278.0812,103.9944,1.3502,103.9944,1.3502,105.0763,3.4039,120.6222,29.549,126.4505,37.4691,121.8052,31.1434
Fri,051035,1035,0925,26.7513,BKK,SIN,PVG,PVG,3.8088,57.8456,3441.5756,180.1863,66481.281,63949.1415,100.7473,13.6811,103.9944,1.3502,106.8452,16.7873,120.2257,29.8523,121.8052,31.1434,121.8052,31.1434
Fri,050005,0005,0230,28.3665,PVG,HKG,SIN,SIN,5.3123,67.3493,3191.8106,12.2072,53165.5132,50341.2246,121.8052,31.1434,113.9147,22.3089,113.0394,20.6321,104.7583,3.0638,103.9944,1.3502,103.9944,1.3502
Fri,050045,0045,0030,13.9346,SIN,SIN,PEK,HKG,3.7186,59.0212,3556.1646,56.2043,61489.6193,59203.0655,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.034,20.6215,116.5846,40.0801,113.9147,22.3089
Fri,050525,0525,0530,3.0529,CAN,HKG,SIN,SIN,4.211,82.4086,2612.3295,10.7183,40011.9631,38327.0696,113.2988,23.3924,113.9147,22.3089,112.6761,20.8228,104.7372,3.0731,103.9944,1.3502,103.9944,1.3502
Fri,050835,0835,1030,9.9461,PVG,HKG,SIN,SIN,4.2643,65.7051,3191.4881,11.5622,57699.0398,55238.6031,121.8052,31.1434,113.9147,22.3089,112.828,20.2207,104.7654,3.0796,103.9944,1.3502,103.9944,1.3502
Fri,050845,0845,1155,26.3441,PEK,HKG,SIN,SIN,4.2913,60.3944,3556.1954,56.2659,61489.6193,58850.8867,116.5846,40.0801,113.9147,22.3089,113.0394,20.6321,104.7654,3.0796,103.9944,1.3502,103.9944,1.3502
Fri,050700,0700,0705,6.0654,SIN,SIN,HND,HKG,2.549,52.3984,4005.6371,145.842,68304.4087,66563.3377,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.034,20.6215,139.7811,35.5533,113.9147,22.3089
Fri,050020,0020,0035,15,SIN,SIN,CAN,TPE,1.9936,74.2114,3031.2551,191.764,40389.4244,39584.2096,103.9944,1.3502,103.9944,1.3502,104.6907,3.11,112.5681,21.8377,113.2988,23.3924,121.2328,25.0777
Fri,050740,0740,0945,18.9918,ICN,TPE,SIN,SIN,5.5435,71.4983,3949.0247,48.3748,53044.066,50103.5498,126.4505,37.4691,121.2328,25.0777,119.9704,23.5751,104.9343,2.7608,103.9944,1.3502,103.9944,1.3502
Fri,052350,2350,2335,14.3778,SIN,SIN,HKG,HKG,6.1335,83.7898,2565.5426,-7.7307e-11,52801.2241,49562.6418,103.9944,1.3502,103.9944,1.3502,104.7536,3.0531,113.034,20.6215,113.9147,22.3089,113.9147,22.3089
Fri,050115,0115,0430,6.0994,FUK,HKG,SIN,SIN,3.125,60.0153,3581.8591,77.5104,51984.538,50360.0008,130.4507,33.5859,113.9147,22.3089,113.0394,20.6321,104.7583,3.0638,103.9944,1.3502,103.9944,1.3502
Fri,051710,1710,1710,0.54628,SIN,SIN,DXB,BCN,4.3153,64.0478,8431.519,116.9282,132614.6788,126891.9056,103.9944,1.3502,103.9944,1.3502,102.0092,2.5542,57.1264,24.6863,55.3644,25.2528,2.0785,41.2971
Fri,050000,0000,0530,21.9238,ICN,SGN,SIN,SIN,0.5072,23.5839,2871.1086,21.8912,40959.6926,40751.9461,126.4505,37.4691,106.6519,10.8188,106.1395,9.0242,104.4955,3.1581,103.9944,1.3502,103.9944,1.3502
Fri,052355,2355,2345,10.5781,SIN,SIN,PER,MEL,1.091,66.7685,5229.6168,515.4482,72350.2569,71560.9003,103.9944,1.3502,103.9944,1.3502,104.5727,-0.45166,115.1857,-30.1878,115.9669,-31.9403,144.8433,-37.6733
Fri,050000,0000,0010,4.3742,HKG,MNL,SIN,SIN,1.0261,40.4958,2535.9509,131.5776,43763.2057,43314.1422,113.9147,22.3089,121.0196,14.5086,110.8679,10.1351,105.1513,2.8495,103.9944,1.3502,103.9944,1.3502
Fri,050545,0545,0610,25.0001,SIN,SIN,KIX,MNL,2.8273,53.6202,3685.0313,93.153,49381.4087,47985.2417,103.9944,1.3502,103.9944,1.3502,105.4687,2.5377,119.6188,13.4963,135.2441,34.4273,121.0196,14.5086
Fri,050210,0210,0615,3.1746,NRT,MNL,SIN,SIN,2.3985,50.1569,3895.4744,58.6062,63747.5646,62218.5961,140.3856,35.7653,121.0196,14.5086,119.4563,13.3777,105.4693,2.5382,103.9944,1.3502,103.9944,1.3502
Fri,050630,0630,0850,23.6868,PVG,MNL,SIN,SIN,2.1064,46.3899,3166.244,151.8349,54207.4208,53065.6072,121.8052,31.1434,121.0196,14.5086,114.4358,12.3486,105.2822,2.7388,103.9944,1.3502,103.9944,1.3502
Fri,052305,2305,2300,4.9999,SIN,SIN,SYD,DPS,2.3694,31.5276,3982.5376,0.17265,65833.9566,64274.0995,103.9944,1.3502,103.9944,1.3502,105.3709,0.092818,113.7541,-7.4983,151.1772,-33.9461,115.1672,-8.7482
Fri,050125,0125,0135,11.1521,SIN,SIN,SYD,DPS,2.1296,30.2527,3982.5376,0.17265,69562.561,68081.166,103.9944,1.3502,103.9944,1.3502,105.7079,-0.21519,113.7541,-7.4983,151.1772,-33.9461,115.1672,-8.7482
Fri,050430,0430,1205,23.9924,BNE,DPS,SIN,SIN,2.1423,32.0787,3914.1115,14.0482,55248.9993,54065.4036,153.1175,-27.3842,115.1672,-8.7482,113.7629,-7.5061,105.3795,0.084896,103.9944,1.3502,103.9944,1.3502
Fri,050710,0710,1205,13.4576,PER,CGK,SIN,SIN,0.30272,19.4577,2396.6687,0.37046,40616.6524,40493.6983,115.9669,-31.9403,106.6559,-6.1256,106.0272,-4.3696,104.6218,-0.41773,103.9944,1.3502,103.9944,1.3502
Fri,051015,1015,0850,5.694,NRT,ICN,LAX,SFO,7.9333,84.1099,9043.4486,247.8135,190557.9679,175440.44,140.3856,35.7653,126.4505,37.4691,143.2434,38.9984,-124.3713,38.6776,-118.4081,33.9425,-122.3752,37.6191
Fri,051030,1030,0300,17.2247,CPH,EWR,SIN,SIN,7.0874,73.0775,13061.071,818.0284,197357.2911,183369.7632,12.656,55.6179,-74.1687,40.6925,15.958,55.6343,102.8981,2.9508,103.9944,1.3502,103.9944,1.3502
Fri,051000,1000,1035,1.0022,CDG,FRA,SIN,SIN,8.582,93.5087,10504.2188,2.2853,268035.0456,245032.3485,2.5478,49.0097,8.5431,50.0264,12.2639,50.1775,102.8819,2.6838,103.9944,1.3502,103.9944,1.3502
Fri,050850,0850,0820,28.9738,SIN,SIN,PEK,LAX,3.7725,42.3339,9500.6765,409.2918,147437.9203,141875.8444,103.9944,1.3502,103.9944,1.3502,104.5929,3.5926,115.7734,38.2943,116.5846,40.0801,-118.4081,33.9425
Fri,050825,0825,1120,27.3278,BCN,DME,SIN,SIN,7.2658,77.4444,9837.3116,373.8591,166570.9127,154468.1432,2.0785,41.2971,37.9063,55.4088,44.4448,51.2761,102.9095,2.9022,103.9944,1.3502,103.9944,1.3502
Fri,051740,1740,1740,0.54651,SIN,SIN,MXP,IST,8.3118,86.1977,9516.0994,53.7462,159010.6852,145793.9873,103.9944,1.3502,103.9944,1.3502,102.2605,2.8942,31.2587,40.6635,8.7281,45.6306,28.8146,40.9769
Fri,050945,0945,1755,18.1001,ZRH,DEL,SIN,SIN,6.5702,51.021,7233.0692,1.5426,168580.7337,157504.6608,8.5492,47.4647,77.1121,28.5687,79.0505,27.0048,102.7554,2.7823,103.9944,1.3502,103.9944,1.3502
Fri,050625,0625,0615,9.2849,BOM,BOM,SIN,SIN,7.3771,89.3958,3921.8539,7.3669e-11,79208.0216,73364.7371,72.8679,19.0887,72.8679,19.0887,74.6246,18.2488,102.4062,2.3498,103.9944,1.3502,103.9944,1.3502
Fri,051600,1600,1845,9.1511,DXB,BOM,SIN,SIN,6.098,70.6941,4884.8249,1.0968,86304.7222,81041.8268,55.3644,25.2528,72.8679,19.0887,75.0523,18.0406,102.3915,2.359,103.9944,1.3502,103.9944,1.3502
Fri,051735,1735,1640,15.807,BLR,BOM,SIN,SIN,5.7732,77.7114,3580.1223,58.7785,58969.5229,55565.1196,77.7055,13.1989,72.8679,19.0887,79.6274,13.2494,102.3112,2.18,103.9944,1.3502,103.9944,1.3502
Fri,051745,1745,1720,27.6427,MAA,DAC,SIN,SIN,0.60051,31.7119,2985.8356,148.9646,40082.2263,39841.5266,80.1805,12.9944,90.3978,23.8433,96.6002,8.424,102.7762,2.529,103.9944,1.3502,103.9944,1.3502
Fri,052000,2000,1825,25.0365,CMB,MLE,SIN,SIN,4.6517,76.0809,3112.487,77.3224,42160.15,40198.9785,79.8841,7.1808,73.5292,4.1917,81.439,6.0698,102.3405,1.7223,103.9944,1.3502,103.9944,1.3502
Sat,060750,0750,0820,8.8332,SYD,MEL,SIN,SIN,6.2879,84.467,6231.9385,137.4149,91292.8488,85552.4588,151.1772,-33.9461,144.8433,-37.6733,141.6842,-32.6725,105.2694,-0.02601,103.9944,1.3502,103.9944,1.3502
Sat,061325,1325,0910,26.5424,CGK,PER,SIN,SIN,0.30272,19.4577,2396.6687,0.37046,40616.6524,40493.6983,106.6559,-6.1256,115.9669,-31.9403,106.0272,-4.3696,104.6218,-0.41773,103.9944,1.3502,103.9944,1.3502
Sat,061710,1710,1405,18.3475,PER,MEL,SIN,SIN,0.71509,54.3692,5094.8668,245.9481,85172.4545,84563.3919,115.9669,-31.9403,144.8433,-37.6733,115.8923,-22.8184,104.7921,-0.36678,103.9944,1.3502,103.9944,1.3502
Sat,060545,0545,0515,6.4342,MEL,SYD,SIN,SIN,7.4208,84.8084,6232.3244,138.1869,158940.173,147145.4935,144.8433,-37.6733,151.1772,-33.9461,141.6101,-32.8499,105.1692,0.071555,103.9944,1.3502,103.9944,1.3502
Sat,060155,0155,0130,24.0594,SIN,SIN,MEL,PER,1.3226,65.8576,5229.6168,515.4482,85172.4545,84045.989,103.9944,1.3502,103.9944,1.3502,104.7036,-0.8596,115.1857,-30.1878,144.8433,-37.6733,115.9669,-31.9403
Sat,062045,2045,2340,3.0497,SYD,PER,SIN,SIN,2.5103,42.5923,5239.4132,274.6508,87365.0763,85171.9532,151.1772,-33.9461,115.9669,-31.9403,114.8965,-17.8093,104.9058,-0.30923,103.9944,1.3502,103.9944,1.3502
Sat,061205,1205,1225,19.4178,SIN,SIN,BLR,MAA,4.4941,82.6478,3055.8478,7.6311,46659.1793,44562.2724,103.9944,1.3502,103.9944,1.3502,102.3129,2.2199,81.7606,12.2909,77.7055,13.1989,80.1805,12.9944
Sat,061735,1735,1745,15.3141,BLR,MAA,SIN,SIN,5.2268,81.9938,3055.6436,7.2226,46659.1793,44220.3925,77.7055,13.1989,80.1805,12.9944,81.9444,12.2083,102.3275,2.2123,103.9944,1.3502,103.9944,1.3502
Sat,061720,1720,1710,10,SIN,SIN,ZRH,LHR,7.5301,92.2078,10678.8035,168.8486,270330.2203,249973.9771,103.9944,1.3502,103.9944,1.3502,102.3813,3.1164,11.1143,47.5854,8.5492,47.4647,-0.46139,51.4775
Sat,060800,0800,0105,3.6512,SHJ,SIN,AMS,LHR,2.6632,53.9429,8211.1726,366.9638,199971.0782,194645.4307,55.5172,25.3286,103.9944,1.3502,53.5123,30.9439,6.5926,51.158,4.7639,52.3086,-0.46139,51.4775
Sat,062210,2210,2105,7.1686,CPH,LHR,SHJ,SIN,2.6448,42.8661,8030.673,358.2473,195912.9794,190731.4017,12.656,55.6179,-0.46139,51.4775,16.5015,53.0328,52.7187,35.2818,55.5172,25.3286,103.9944,1.3502
Sat,061555,1555,1530,25,SIN,SIN,CDG,LHR,7.6586,94.5059,10862.7044,117.4439,275599.2184,254492.141,103.9944,1.3502,103.9944,1.3502,102.4453,3.1727,5.1722,49.2688,2.5478,49.0097,-0.46139,51.4775
Sat,060955,0955,0915,15.5878,MXP,AMS,SIN,SIN,8.2898,89.6496,10501.1022,179.1177,173675.7685,159278.4487,8.7281,45.6306,4.7639,52.3086,17.6703,48.6143,102.7418,2.7705,103.9944,1.3502,103.9944,1.3502
Sat,061935,1935,2000,22.4484,LHR,FRA,SIN,SIN,8.5326,92.5675,10600.6261,36.8281,182263.9015,166712.1351,-0.46139,51.4775,8.5431,50.0264,12.1541,50.1748,102.7812,2.8043,103.9944,1.3502,103.9944,1.3502
Sat,061030,1030,1125,7.8361,LHR,MUC,SIN,SIN,8.5251,91.5515,10513.1425,84.7078,225515.9425,206290.5191,-0.46139,51.4775,11.7861,48.3538,14.7962,49.58,102.7542,2.7813,103.9944,1.3502,103.9944,1.3502
Sat,061520,1520,1430,21.186,ICN,KIX,SIN,SIN,6.1112,76.742,4843.5675,157.6805,63785.7436,59887.6953,126.4505,37.4691,135.2441,34.4273,124.6192,30.5278,104.8891,2.7898,103.9944,1.3502,103.9944,1.3502
Sat,061400,1400,1330,29.9419,SIN,SIN,HKG,HND,3.277,54.3195,4007.1798,148.9274,66463.9268,64285.9053,103.9944,1.3502,103.9944,1.3502,104.765,3.0788,113.16,20.8657,113.9147,22.3089,139.7811,35.5533
Sat,060200,0200,0130,15.8648,KIX,NGO,SIN,SIN,7.6008,90.5363,4973.9915,4.5788,66432.8244,61383.4215,135.2441,34.4273,136.8054,34.8584,133.5592,33.1543,105.0378,2.6862,103.9944,1.3502,103.9944,1.3502
Sat,061725,1725,1705,20,SIN,SIN,KIX,NGO,7.1987,90.5334,4974.1519,4.8998,66432.8244,61650.5074,103.9944,1.3502,103.9944,1.3502,105.1596,2.8419,133.7329,33.2883,135.2441,34.4273,136.8054,34.8584
Sat,062035,2035,1715,3.3942,HKG,PEK,SIN,SIN,4.197,62.0036,3557.0508,57.9767,61288.6547,58716.3626,113.9147,22.3089,116.5846,40.0801,113.1887,20.9211,104.6845,2.8983,103.9944,1.3502,103.9944,1.3502
Sat,060530,0530,0055,10.6291,BKK,PEK,SIN,SIN,0.58716,25.8353,3010.2506,113.0102,49477.2644,49186.756,100.7473,13.6811,116.5846,40.0801,102.971,10.1617,103.7802,3.2139,103.9944,1.3502,103.9944,1.3502
Sat,061605,1605,1635,24.5128,PEK,PVG,SIN,SIN,5.1043,70.9081,4225.888,155.3223,71350.3958,67708.4773,116.5846,40.0801,121.8052,31.1434,116.281,27.6826,104.735,3.0928,103.9944,1.3502,103.9944,1.3502
Sat,061555,1555,1555,0.58661,SIN,SIN,MEL,ADL,4.6673,86.6114,5721.4808,7.9695,88793.2708,84649.0138,103.9944,1.3502,103.9944,1.3502,105.4324,-0.47147,136.9888,-33.8255,144.8433,-37.6733,138.5306,-34.945
Sat,060025,0025,0110,6.7427,MEL,ADL,SIN,SIN,5.2036,87.06,5721.3658,7.7394,88793.2708,84172.792,144.8433,-37.6733,138.5306,-34.945,136.8116,-33.6937,105.1675,-0.13584,103.9944,1.3502,103.9944,1.3502
Sat,060030,0030,0045,15.5539,SIN,SIN,ADL,AKL,4.2576,71.2848,7018.4621,226.7049,104070.5189,99639.6078,103.9944,1.3502,103.9944,1.3502,105.167,-0.13518,136.9888,-33.8255,138.5306,-34.945,174.7917,-37.0081
Sat,061300,1300,1310,10.8396,SIN,SIN,MEL,AKL,5.5276,75.9354,7340.5664,239.8339,150659.8319,142331.9184,103.9944,1.3502,103.9944,1.3502,105.5194,-0.49165,143.1002,-36.6318,144.8433,-37.6733,174.7917,-37.0081
Sat,061215,1215,1145,28.5287,SIN,SIN,SYD,CHC,6.8311,79.3192,7355.694,14.5556,149170.6575,138980.632,103.9944,1.3502,103.9944,1.3502,105.7371,-0.28721,149.3565,-33.1029,151.1772,-33.9461,172.5344,-43.4894
Sat,061710,1710,1715,5.5787,SIN,SIN,FUK,PVG,3.6619,80.3093,4217.2663,107.9961,61845.3145,59580.5855,103.9944,1.3502,103.9944,1.3502,104.8763,3.0249,120.6328,29.5636,130.4507,33.5859,121.8052,31.1434
Sat,060000,0000,0020,20,SIN,SIN,ICN,CAN,4.3268,61.6445,3649.2099,22.6952,49373.8311,47237.5076,103.9944,1.3502,103.9944,1.3502,104.6907,3.11,112.5681,21.8377,126.4505,37.4691,113.2988,23.3924
Sat,060005,0005,0230,28.3665,PVG,HKG,SIN,SIN,5.3123,67.3493,3191.8106,12.2072,53165.5132,50341.2246,121.8052,31.1434,113.9147,22.3089,113.0394,20.6321,104.7583,3.0638,103.9944,1.3502,103.9944,1.3502
Sat,060005,0005,0030,26.0653,SIN,SIN,PVG,HKG,4.464,65.7588,3191.802,12.1901,55723.9958,53236.4981,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.034,20.6215,121.8052,31.1434,113.9147,22.3089
Sat,060525,0525,0530,3.0529,CAN,HKG,SIN,SIN,4.211,82.4086,2612.3295,10.7183,40011.9631,38327.0696,113.2988,23.3924,113.9147,22.3089,112.6761,20.8228,104.7372,3.0731,103.9944,1.3502,103.9944,1.3502
Sat,060835,0835,1030,9.9461,PVG,HKG,SIN,SIN,4.2643,65.7051,3191.4881,11.5622,57699.0398,55238.6031,121.8052,31.1434,113.9147,22.3089,112.828,20.2207,104.7654,3.0796,103.9944,1.3502,103.9944,1.3502
Sat,060845,0845,1155,26.3441,PEK,HKG,SIN,SIN,4.2913,60.3944,3556.1954,56.2659,61489.6193,58850.8867,116.5846,40.0801,113.9147,22.3089,113.0394,20.6321,104.7654,3.0796,103.9944,1.3502,103.9944,1.3502
Sat,060700,0700,0705,6.0654,SIN,SIN,HND,HKG,2.549,52.3984,4005.6371,145.842,68304.4087,66563.3377,103.9944,1.3502,103.9944,1.3502,104.9398,3.4701,113.034,20.6215,139.7811,35.5533,113.9147,22.3089
Sat,060740,0740,0945,18.9918,ICN,TPE,SIN,SIN,5.5435,71.4983,3949.0247,48.3748,53044.066,50103.5498,126.4505,37.4691,121.2328,25.0777,119.9704,23.5751,104.9343,2.7608,103.9944,1.3502,103.9944,1.3502
